category,product_name,product_slug,city,store,quantity,price
CAV,Дом. кинотеатр LG SP7 Soundbar,dom-kinoteatr-lg-sp7-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,239990
CAV,Дом. кинотеатр SAMSUNG HW-B650 Soundbar,dom-kinoteatr-samsung-hw-b650-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,168490
CAV,Дом. кинотеатр LG SQC1 Soundbar,dom-kinoteatr-lg-sqc1-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,99990
CAV,Дом. кинотеатр SAMSUNG HW-B750D Soundbar,dom-kinoteatr-samsung-hw-b750d-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,199990
CAV,Дом. кинотеатр SAMSUNG HW-B650D Soundbar,dom-kinoteatr-samsung-hw-b650d-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,169990
CAV,Дом. кинотеатр LG S60T Soundbar,dom-kinoteatr-lg-s60t-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,164990
CAV,Дом. кинотеатр SONY HTS400 Soundbar,dom-kinoteatr-sony-hts400-soundbar,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,159990
MNT,Монитор LG 24GN60R-B 23.8 FHD/IPS/1ms/144Hz,monitor-lg-24gn60r-b-238-fhdips1ms144hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,110990
MNT,Монитор SAMSUNG LS22C310EAIXCI 22 FHD/IPS/5ms/75Hz,monitor-samsung-ls22c310eaixci-22-fhdips5ms75hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,39990
MNT,Монитор SAMSUNG Odyssey G3 LS27DG300EIXCI 27 FHD/VA/1ms/180Hz,monitor-samsung-odyssey-g3-ls27dg300eixci-27-fhdva1ms180hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,104990
MNT,Монитор SAMSUNG Odyssey G5 LS27CG510EIXCI 27 WQHD/VA/1ms/165Hz,monitor-samsung-odyssey-g5-ls27cg510eixci-27-wqhdva1ms165hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,144990
MNT,Монитор SAMSUNG Odyssey G4 LS25BG400EIXCI 25 FHD/IPS/1ms/240Hz,monitor-samsung-odyssey-g4-ls25bg400eixci-25-fhdips1ms240hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,117990
MNT,Монитор SAMSUNG LS27C310EAIXCI 27 FHD/IPS/5ms/75Hz,monitor-samsung-ls27c310eaixci-27-fhdips5ms75hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,74990
MNT,Монитор SAMSUNG Odyssey G3 LS24DG300EIXCI 24 FHD/VA/1ms/180Hz,monitor-samsung-odyssey-g3-ls24dg300eixci-24-fhdva1ms180hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,89990
MNT,Монитор SAMSUNG LS24C310EAIXCI 24 FHD/IPS/5ms/75Hz,monitor-samsung-ls24c310eaixci-24-fhdips5ms75hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,60990
MNT,Монитор LG 24MP400-B 23.8 FHD/IPS/5ms/75Hz,monitor-lg-24mp400-b-238-fhdips5ms75hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,64990
MNT,Монитор LG 27MP400-B 27 FHD/IPS/5ms/75Hz,monitor-lg-27mp400-b-27-fhdips5ms75hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,69990
MNT,Монитор LENOVO (67CAKAC6EU) L24i-4B 23.8 FHD/IPS/6ms/100Hz,monitor-lenovo-67cakac6eu-l24i-4b-238-fhdips6ms100hz,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,52990
MWO,Микроволновая печь HANSA AMG F17M2 BH,mikrovolnovaya-pech-hansa-amg-f17m2-bh,Аркалык,Склад города,2,39990
MWO,Микроволновая печь HANSA AMG F17M2 BH,mikrovolnovaya-pech-hansa-amg-f17m2-bh,Аркалык,"ул. Байтурсынова, 15",4,39990
MWO,Микроволновая печь LG MS 2042 DB,mikrovolnovaya-pech-lg-ms-2042-db,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,53990
MWO,Микроволновая печь HISENSE H20MOBS5 (H20MOMS4),mikrovolnovaya-pech-hisense-h20mobs5-c20pxph20moms4,Аркалык,Склад города,3,44990
MWO,Микроволновая печь HISENSE H20MOBS5 (H20MOMS4),mikrovolnovaya-pech-hisense-h20mobs5-c20pxph20moms4,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,44990
MWO,Микроволновая печь HANSA AMG F17M2 WH,mikrovolnovaya-pech-hansa-amg-f17m2-wh,Аркалык,Склад города,1,39990
MWO,Микроволновая печь HANSA AMG F17M2 WH,mikrovolnovaya-pech-hansa-amg-f17m2-wh,Аркалык,"ул. Байтурсынова, 15",3,39990
MWO,Микроволновая печь HANSA AMM F20M1 BH,mikrovolnovaya-pech-hansa-amm-f20m1-bh,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,49990
MWO,Микроволновая печь HANSA AMM F19M1 SH,mikrovolnovaya-pech-hansa-amm-f19m1-sh,Аркалык,Склад города,2,27990
MWO,Микроволновая печь HANSA AMM F19M1 SH,mikrovolnovaya-pech-hansa-amm-f19m1-sh,Аркалык,"ул. Байтурсынова, 15",2,27990
MWO,Микроволновая печь HISENSE H20MOBS2 (H20MOWP1),mikrovolnovaya-pech-hisense-h20mobs2-h20mowp1,Аркалык,Склад города,7,32990
MWO,Микроволновая печь HISENSE H20MOBS2 (H20MOWP1),mikrovolnovaya-pech-hisense-h20mobs2-h20mowp1,Аркалык,"ул. Байтурсынова, 15",2,32990
MWO,Микроволновая печь LG MS 2032 GAS,mikrovolnovaya-pech-lg-ms-2032-gas,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,64990
MWO,Микроволновая печь MIDEA MM 720 C4E-W,mikrovolnovaya-pech-midea-mm-720-c4e-w,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,36990
MWO,Микроволновая печь HISENSE H20MOMP1H,mikrovolnovaya-pech-hisense-h20momp1h,Аркалык,Склад города,4,37990
MWO,Микроволновая печь HISENSE H20MOMP1H,mikrovolnovaya-pech-hisense-h20momp1h,Аркалык,"ул. Байтурсынова, 15",3,37990
MWO,Микроволновая печь HANSA AMG F20M2 BH,mikrovolnovaya-pech-hansa-amg-f20m2-bh,Аркалык,"ул. Байтурсынова, 15",2,39990
MWO,Микроволновая печь HISENSE H20MOWS3H (M20XYZ/H20MOWS4),mikrovolnovaya-pech-hisense-h20mows3h-m20xyzh20mows4,Аркалык,Склад города,6,40990
MWO,Микроволновая печь HISENSE H20MOWS3H (M20XYZ/H20MOWS4),mikrovolnovaya-pech-hisense-h20mows3h-m20xyzh20mows4,Аркалык,"ул. Байтурсынова, 15",7,40990
MWO,Микроволновая печь HANSA AMM F19M1 BH,mikrovolnovaya-pech-hansa-amm-f19m1-bh,Аркалык,Склад города,7,27990
MWO,Микроволновая печь HANSA AMM F19M1 BH,mikrovolnovaya-pech-hansa-amm-f19m1-bh,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,27990
MWO,Микроволновая печь HISENSE H20MOBP1H,mikrovolnovaya-pech-hisense-h20mobp1h,Аркалык,"ул. Байтурсынова, 15",3,35990
MWO,Микроволновая печь HANSA AMM F19M1 WH,mikrovolnovaya-pech-hansa-amm-f19m1-wh,Аркалык,Склад города,2,27990
MWO,Микроволновая печь HANSA AMM F19M1 WH,mikrovolnovaya-pech-hansa-amm-f19m1-wh,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,27990
MWO,Микроволновая печь GALANZ P70H20EL A5H,mikrovolnovaya-pech-galanz-p70h20el-a5h,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,39900
MWO,Микроволновая печь ARDESTO GO-E735SI,mikrovolnovaya-pech-ardesto-go-e735si,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,36990
MWO,Микроволновая печь MIDEA EM 7P012 MZ White,mikrovolnovaya-pech-midea-em-7p012-mz-white,Аркалык,"ул. Байтурсынова, 15 (на витрине)",2,39990
MWO,Микроволновая печь SAMSUNG MS 23 K3614 AW,mikrovolnovaya-pech-samsung-ms-23-k3614-aw,Аркалык,"ул. Байтурсынова, 15 (на витрине)",1,59990
MWO,Микроволновая печь HANSA AMG F20M2 WH,mikrovolnovaya-pech-hansa-amg-f20m2-wh,Аркалык,Склад города,1,39990
MWO,Микроволновая печь HANSA AMG F20M2 WH,mikrovolnovaya-pech-hansa-amg-f20m2-wh,Аркалык,"ул. Байтурсынова, 15",4,39990
TV,Телевизор SAMSUNG QLED QE65QN85DBUXCE UHD SMART,televizor-samsung-qled-qe65qn85dbuxce-uhd-smart,Жанаозен,Микрорайон Шанырак,1,1249990
TV,Телевизор SAMSUNG LED UE75DU8000UXCE UHD SMART,televizor-samsung-led-ue75du8000uxce-uhd-smart,Жанаозен,Микрорайон Шанырак,1,769990
TV,Телевизор LG LED 32LQ630B6LA HD SMART,televizor-lg-led-32lq630b6la-hd-smart,Жанаозен,Микрорайон Шанырак (на витрине),2,164990
TV,Телевизор LG LED 32LQ630B6LA HD SMART,televizor-lg-led-32lq630b6la-hd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",3,164990
TV,Телевизор LG LED 43LM5772PLA FHD SMART,televizor-lg-led-43lm5772pla-fhd-smart,Жанаозен,Микрорайон Шанырак,5,219990
TV,Телевизор LG LED 43LM5772PLA FHD SMART,televizor-lg-led-43lm5772pla-fhd-smart,Жанаозен,"Микрорайон Шугыла, 2а",3,219990
TV,Телевизор SAMSUNG LED UE43CU8500UXUZ,televizor-samsung-led-ue43cu8500uxuz,Жанаозен,Микрорайон Шанырак,3,319990
TV,Телевизор SAMSUNG LED UE43CU8500UXUZ,televizor-samsung-led-ue43cu8500uxuz,Жанаозен,"Микрорайон Шугыла, 2а",2,319990
TV,Телевизор LED SAMSUNG UE 43 T 5300 (SMART.Wi-Fi),televizor-led-samsung-ue-43-t-5300-smartwi-fi,Жанаозен,Микрорайон Шанырак,3,184990
TV,Телевизор LED SAMSUNG UE 43 T 5300 (SMART.Wi-Fi),televizor-led-samsung-ue-43-t-5300-smartwi-fi,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",2,184990
TV,Телевизор LED SAMSUNG UE32T5300AUXCE FullHD SMART,televizor-led-samsung-ue32t5300auxce,Жанаозен,Микрорайон Шанырак (на витрине),3,144990
TV,Телевизор LED SAMSUNG UE32T5300AUXCE FullHD SMART,televizor-led-samsung-ue32t5300auxce,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",3,144990
TV,Телевизор LED SAMSUNG UE32T4500AUXCE,televizor-led-samsung-ue32t4500auxce,Жанаозен,Микрорайон Шанырак,2,129990
TV,Телевизор LED SAMSUNG UE32T4500AUXCE,televizor-led-samsung-ue32t4500auxce,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,129990
TV,Телевизор LED HISENSE 32A4K (SMART HD),televizor-led-hisense-32a4k-smart-hd,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",3,119990
TV,Телевизор LG LED 43UT80006LA UHD SMART,televizor-lg-led-43ut80006la-uhd-smart,Жанаозен,Микрорайон Шанырак,3,264990
TV,Телевизор LG LED 43UT80006LA UHD SMART,televizor-lg-led-43ut80006la-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а",2,264990
TV,Телевизор SAMSUNG LED UE55CU8500UXUZ,televizor-samsung-led-ue55cu8500uxuz,Жанаозен,Микрорайон Шанырак,2,469990
TV,Телевизор SAMSUNG LED UE55CU8500UXUZ,televizor-samsung-led-ue55cu8500uxuz,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",2,469990
TV,Телевизор LED TCL 32 D 3000,televizor-led-tcl-32-d-3000,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,69990
TV,Телевизор LED TCL 55V6B UHD Android TV,televizor-led-tcl-55v6b-uhd-android-tv,Жанаозен,Микрорайон Шанырак (на витрине),1,234990
TV,Телевизор LED TCL 43V6B UHD Android TV,televizor-led-tcl-43v6b-uhd-android-tv,Жанаозен,Микрорайон Шанырак,1,164990
TV,Телевизор LED TCL 43V6B UHD Android TV,televizor-led-tcl-43v6b-uhd-android-tv,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,164990
TV,Телевизор LED ARTEL UA32H3200 HD SMART (KZ),televizor-led-artel-ua32h3200-hd-smart-kz,Жанаозен,Микрорайон Шанырак (на витрине),3,104990
TV,Телевизор LED ARTEL UA32H3200 HD SMART (KZ),televizor-led-artel-ua32h3200-hd-smart-kz,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",2,104990
TV,Телевизор LED TCL 32S5400 Android TV,televizor-led-tcl-32s5400-android-tv,Жанаозен,Микрорайон Шанырак (на витрине),1,114990
TV,Телевизор SAMSUNG LED UE43DU7100UXCE UHD SMART,televizor-samsung-led-ue43du7100uxce-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),2,239990
TV,Телевизор SAMSUNG LED UE43DU7100UXCE UHD SMART,televizor-samsung-led-ue43du7100uxce-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",2,239990
TV,Телевизор LG LED 65UT80006LA UHD SMART,televizor-lg-led-65ut80006la-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),1,519990
TV,Телевизор LG LED 65UT80006LA UHD SMART,televizor-lg-led-65ut80006la-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,519990
TV,Телевизор SAMSUNG QLED QE65QN85CAUXCE UHD SMART,televizor-samsung-qled-qe65qn85cauxce-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),1,1379990
TV,Телевизор LG LED 50UT80006LA UHD SMART,televizor-lg-led-50ut80006la-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а",3,314990
TV,Телевизор LG LED 50UT80006LA UHD SMART,televizor-lg-led-50ut80006la-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),1,314990
TV,Телевизор SAMSUNG LED UE55DU7100UXCE UHD SMART,televizor-samsung-led-ue55du7100uxce-uhd-smart,Жанаозен,Микрорайон Шанырак,2,359990
TV,Телевизор SAMSUNG LED UE55DU7100UXCE UHD SMART,televizor-samsung-led-ue55du7100uxce-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",2,359990
TV,Телевизор SAMSUNG LED UE55DU8000UXCE UHD SMART,televizor-samsung-led-ue55du8000uxce-uhd-smart,Жанаозен,Микрорайон Шанырак,2,409990
TV,Телевизор SAMSUNG LED UE55DU8000UXCE UHD SMART,televizor-samsung-led-ue55du8000uxce-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",3,409990
TV,Телевизор SAMSUNG LED UE65DU7100UXCE UHD SMART,televizor-samsung-led-ue65du7100uxce-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),1,479990
TV,Телевизор SAMSUNG LED UE65DU7100UXCE UHD SMART,televizor-samsung-led-ue65du7100uxce-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,479990
TV,Телевизор SAMSUNG QLED QE65Q60DAUXCE UHD SMART,televizor-samsung-qled-qe65q60dauxce-uhd-smart,Жанаозен,"Микрорайон Шугыла, 2а (на витрине)",1,759990
TV,Телевизор SAMSUNG QLED QE65Q80CAUXCE UHD SMART,televizor-samsung-qled-qe65q80cauxce-uhd-smart,Жанаозен,Микрорайон Шанырак (на витрине),1,1199990
